,Open
1136,-12.809998000000007
1137,-12.809998000000007
1138,-12.210005999999993
1139,-15.849991000000017
1140,-13.279999000000004
1141,-7.890000000000015
1142,-6.650008999999983
1143,-6.5
1144,-1.9700009999999963
1145,-1.8099980000000073
1146,-2.05999700000001
1147,-1.820007000000004
1148,-3.719986000000006
1149,-2.75
1150,-1.25
1151,1.9799959999999999
1152,1.7599950000000035
1153,0.2700049999999976
1154,3.160004000000015
1155,9.180007999999987
1156,12.290008999999998
1157,15.419998000000021
1158,15.119995000000017
1159,13.690001999999993
1160,19.029999000000004
1161,17.220000999999996
1162,21.029999000000004
1163,25.270004999999998
1164,19.149993999999992
1165,18.679992999999996
1166,21.25
1167,20.33999700000001
1168,21.330002000000007
1169,23.949996999999996
1170,24.990004999999996
1171,21.779999000000004
1172,20.529998000000006
1173,16.889999000000017
1174,15.690001999999993
1175,8.479996
1176,10.239990000000006
1177,10.71000699999999
1178,11.679992999999996
1179,15.929992999999996
1180,15.050002999999975
1181,11.860000999999983
1182,9.720000999999996
1183,9.449996999999996
1184,10.089995999999985
1185,14.439987000000002
1186,14.869994999999989
1187,18.0
1188,14.0
1189,12.489991000000003
1190,6.300003000000004
1191,6.059998000000007
1192,-0.7700040000000001
1193,-9.800003000000004
1194,-9.229996
1195,-9.879989999999992
1196,-8.059998000000007
1197,-7.610001000000011
1198,-7.3300020000000075
1199,-9.630003999999985
1200,-9.940001999999993
1201,-9.600006000000008
1202,-13.279998000000006
1203,-11.0
1204,-9.090011000000004
1205,-2.1499939999999924
1206,-5.529999000000004
1207,-2.69000299999999
1208,-1.1000060000000076
1209,-2.6699979999999925
1210,-2.5400089999999977
1211,-2.080001999999979
1212,-0.8999939999999924
1213,2.339995999999985
1214,2.8800050000000113
1215,1.6000060000000076
1216,-2.639998999999989
1217,-1.7299950000000024
1218,0.990005999999994
1219,4.400008999999983
1220,6.0800020000000075
1221,11.910002999999989
1222,10.990004999999996
1223,12.89999400000002
1224,10.380005000000011
1225,16.159988
1226,7.689988
1227,7.910004000000015
1228,12.900009000000011
1229,12.419997999999993
1230,9.550003000000004
1231,9.040008
1232,10.740004999999996
1233,15.629989999999992
1234,15.220000999999996
1235,12.0
1236,10.210007000000019
1237,9.25
1238,3.6700130000000115
1239,1.7799990000000037
1240,6.380005000000011
1241,5.289992999999981
1242,6.399993999999992
1243,3.520004
1244,0.7399900000000059
1245,-5.020004
1246,-2.979996
1247,-9.430008000000015
1248,-9.199996999999996
1249,-15.200011999999987
1250,-9.240005999999994
1251,2.2399910000000034
1252,2.180008000000015
1253,1.9400019999999927
1254,7.879989999999992
1255,3.880004999999983
1256,8.160003000000017
1257,12.729996
1258,4.660002999999989
